agent_id,starting_date,year,total_work_hours,total_commission,agent_key
330,22/12/2012,2017.0,1203.0,1404.0,4716
331,24/8/2006,2006.0,656.0,1369.0,4717
331,24/8/2006,2007.0,186.0,350.0,4718
331,24/8/2006,2008.0,520.0,643.0,4719
331,24/8/2006,2009.0,1085.0,4431.0,4720
331,24/8/2006,2010.0,859.0,3653.0,4721
331,24/8/2006,2011.0,659.0,2363.0,4722
331,24/8/2006,2012.0,1231.0,1862.0,4723
331,24/8/2006,2013.0,1246.0,2012.0,4724
331,24/8/2006,2014.0,1361.0,3995.0,4725
331,24/8/2006,2015.0,979.0,1965.0,4726
331,24/8/2006,2016.0,1749.0,3331.0,4727
331,24/8/2006,2017.0,1729.0,5970.0,4728
332,15/6/2000,2000.0,873.0,3966.0,4729
332,15/6/2000,2001.0,1506.0,3090.0,4730
332,15/6/2000,2002.0,979.0,1568.0,4731
332,15/6/2000,2003.0,1489.0,4397.0,4732
332,15/6/2000,2004.0,550.0,1405.0,4733
332,15/6/2000,2005.0,1115.0,1656.0,4734
332,15/6/2000,2006.0,1779.0,6490.0,4735
332,15/6/2000,2007.0,940.0,2241.0,4736
332,15/6/2000,2008.0,1148.0,5137.0,4737
332,15/6/2000,2009.0,831.0,1538.0,4738
332,15/6/2000,2010.0,1573.0,5481.0,4739
332,15/6/2000,2011.0,1425.0,4819.0,4740
332,15/6/2000,2012.0,234.0,378.0,4741
332,15/6/2000,2013.0,608.0,1311.0,4742
332,15/6/2000,2014.0,472.0,2311.0,4743
332,15/6/2000,2015.0,438.0,1348.0,4744
332,15/6/2000,2016.0,1454.0,6106.0,4745
332,15/6/2000,2017.0,1551.0,5519.0,4746
333,4/8/1991,1991.0,195.0,624.0,4747
333,4/8/1991,1992.0,1694.0,3569.0,4748
333,4/8/1991,1993.0,1350.0,2154.0,4749
333,4/8/1991,1994.0,789.0,3434.0,4750
333,4/8/1991,1995.0,1747.0,3080.0,4751
333,4/8/1991,1996.0,707.0,1926.0,4752
333,4/8/1991,1997.0,381.0,1405.0,4753
333,4/8/1991,1998.0,693.0,2430.0,4754
333,4/8/1991,1999.0,1502.0,5023.0,4755
333,4/8/1991,2000.0,425.0,791.0,4756
333,4/8/1991,2001.0,805.0,2307.0,4757
333,4/8/1991,2002.0,1122.0,4982.0,4758
333,4/8/1991,2003.0,1245.0,2033.0,4759
333,4/8/1991,2004.0,1833.0,7730.0,4760
333,4/8/1991,2005.0,106.0,243.0,4761
333,4/8/1991,2006.0,141.0,405.0,4762
333,4/8/1991,2007.0,327.0,1227.0,4763
333,4/8/1991,2008.0,1193.0,3059.0,4764
333,4/8/1991,2009.0,1576.0,5080.0,4765
333,4/8/1991,2010.0,1533.0,4395.0,4766
333,4/8/1991,2011.0,472.0,1093.0,4767
333,4/8/1991,2012.0,298.0,1356.0,4768
333,4/8/1991,2013.0,1521.0,5738.0,4769
333,4/8/1991,2014.0,305.0,499.0,4770
333,4/8/1991,2015.0,585.0,1420.0,4771
333,4/8/1991,2016.0,720.0,3097.0,4772
333,4/8/1991,2017.0,157.0,779.0,4773
334,3/12/2004,2004.0,100.0,252.0,4774
334,3/12/2004,2005.0,1004.0,2571.0,4775
334,3/12/2004,2006.0,1814.0,5171.0,4776
334,3/12/2004,2007.0,292.0,940.0,4777
334,3/12/2004,2008.0,766.0,3152.0,4778
334,3/12/2004,2009.0,166.0,811.0,4779
334,3/12/2004,2010.0,681.0,1539.0,4780
334,3/12/2004,2011.0,522.0,1786.0,4781
334,3/12/2004,2012.0,97.0,402.0,4782
334,3/12/2004,2013.0,1767.0,8108.0,4783
334,3/12/2004,2014.0,1333.0,5703.0,4784
334,3/12/2004,2015.0,442.0,1051.0,4785
334,3/12/2004,2016.0,1332.0,3066.0,4786
334,3/12/2004,2017.0,249.0,533.0,4787
335,4/5/2007,2007.0,995.0,3756.0,4788
335,4/5/2007,2008.0,1572.0,2751.0,4789
335,4/5/2007,2009.0,1318.0,5926.0,4790
335,4/5/2007,2010.0,1018.0,4000.0,4791
335,4/5/2007,2011.0,1106.0,2858.0,4792
335,4/5/2007,2012.0,631.0,882.0,4793
335,4/5/2007,2013.0,631.0,1206.0,4794
335,4/5/2007,2014.0,293.0,667.0,4795
335,4/5/2007,2015.0,1442.0,3673.0,4796
335,4/5/2007,2016.0,1544.0,5615.0,4797
335,4/5/2007,2017.0,140.0,448.0,4798
336,7/8/1995,1995.0,165.0,433.0,4799
336,7/8/1995,1996.0,529.0,1813.0,4800
336,7/8/1995,1997.0,788.0,3008.0,4801
336,7/8/1995,1998.0,407.0,1848.0,4802
336,7/8/1995,1999.0,1073.0,3364.0,4803
336,7/8/1995,2000.0,473.0,571.0,4804
336,7/8/1995,2001.0,1455.0,4824.0,4805
336,7/8/1995,2002.0,137.0,389.0,4806
336,7/8/1995,2003.0,1212.0,3570.0,4807
336,7/8/1995,2004.0,1218.0,5039.0,4808
336,7/8/1995,2005.0,687.0,2526.0,4809
336,7/8/1995,2006.0,1571.0,5317.0,4810
336,7/8/1995,2007.0,431.0,846.0,4811
336,7/8/1995,2008.0,1560.0,7549.0,4812
336,7/8/1995,2009.0,131.0,361.0,4813
336,7/8/1995,2010.0,1840.0,7990.0,4814
336,7/8/1995,2011.0,1885.0,8047.0,4815
336,7/8/1995,2012.0,235.0,539.0,4816
336,7/8/1995,2013.0,1907.0,4761.0,4817
336,7/8/1995,2014.0,1338.0,3098.0,4818
336,7/8/1995,2015.0,727.0,2297.0,4819
336,7/8/1995,2016.0,1772.0,5720.0,4820
336,7/8/1995,2017.0,884.0,4171.0,4821
337,12/7/1991,1991.0,587.0,1026.0,4822
337,12/7/1991,1992.0,911.0,1962.0,4823
337,12/7/1991,1993.0,1175.0,3387.0,4824
337,12/7/1991,1994.0,406.0,685.0,4825
337,12/7/1991,1995.0,224.0,348.0,4826
337,12/7/1991,1996.0,676.0,2818.0,4827
337,12/7/1991,1997.0,1150.0,3685.0,4828
337,12/7/1991,1998.0,1746.0,5743.0,4829
337,12/7/1991,1999.0,1481.0,5284.0,4830
337,12/7/1991,2000.0,1101.0,2171.0,4831
337,12/7/1991,2001.0,1158.0,2275.0,4832
337,12/7/1991,2002.0,1314.0,5600.0,4833
337,12/7/1991,2003.0,522.0,820.0,4834
337,12/7/1991,2004.0,991.0,1006.0,4835
337,12/7/1991,2005.0,951.0,969.0,4836
337,12/7/1991,2006.0,525.0,1185.0,4837
337,12/7/1991,2007.0,212.0,642.0,4838
337,12/7/1991,2008.0,1557.0,6407.0,4839
337,12/7/1991,2009.0,1449.0,5906.0,4840
337,12/7/1991,2010.0,1396.0,5865.0,4841
337,12/7/1991,2011.0,286.0,672.0,4842
337,12/7/1991,2012.0,436.0,1415.0,4843
337,12/7/1991,2013.0,606.0,2497.0,4844
337,12/7/1991,2014.0,721.0,2843.0,4845
337,12/7/1991,2015.0,1688.0,5197.0,4846
337,12/7/1991,2016.0,269.0,761.0,4847
337,12/7/1991,2017.0,1593.0,7762.0,4848
338,8/1/2004,2004.0,1812.0,7099.0,4849
338,8/1/2004,2005.0,1401.0,6611.0,4850
338,8/1/2004,2006.0,1889.0,2334.0,4851
338,8/1/2004,2007.0,1382.0,1426.0,4852
338,8/1/2004,2008.0,172.0,712.0,4853
338,8/1/2004,2009.0,1417.0,3131.0,4854
338,8/1/2004,2010.0,1249.0,2044.0,4855
338,8/1/2004,2011.0,1746.0,2408.0,4856
338,8/1/2004,2012.0,199.0,309.0,4857
338,8/1/2004,2013.0,1126.0,1605.0,4858
338,8/1/2004,2014.0,1298.0,2457.0,4859
338,8/1/2004,2015.0,1753.0,3373.0,4860
338,8/1/2004,2016.0,622.0,2984.0,4861
338,8/1/2004,2017.0,438.0,801.0,4862
339,23/11/2000,2000.0,77.0,213.0,4863
339,23/11/2000,2001.0,1643.0,6537.0,4864
339,23/11/2000,2002.0,1468.0,3014.0,4865
339,23/11/2000,2003.0,167.0,755.0,4866
339,23/11/2000,2004.0,1397.0,6214.0,4867
339,23/11/2000,2005.0,658.0,3260.0,4868
339,23/11/2000,2006.0,1661.0,5397.0,4869
339,23/11/2000,2007.0,1643.0,7579.0,4870
339,23/11/2000,2008.0,1609.0,3714.0,4871
339,23/11/2000,2009.0,546.0,1438.0,4872
339,23/11/2000,2010.0,676.0,2661.0,4873
339,23/11/2000,2011.0,835.0,1332.0,4874
339,23/11/2000,2012.0,112.0,402.0,4875
339,23/11/2000,2013.0,219.0,254.0,4876
339,23/11/2000,2014.0,944.0,4103.0,4877
339,23/11/2000,2015.0,147.0,251.0,4878
339,23/11/2000,2016.0,1157.0,2017.0,4879
339,23/11/2000,2017.0,721.0,1903.0,4880
340,23/11/1994,1994.0,149.0,497.0,4881
340,23/11/1994,1995.0,807.0,1303.0,4882
340,23/11/1994,1996.0,1747.0,6411.0,4883
340,23/11/1994,1997.0,229.0,682.0,4884
340,23/11/1994,1998.0,920.0,3004.0,4885
340,23/11/1994,1999.0,418.0,516.0,4886
340,23/11/1994,2000.0,489.0,2318.0,4887
340,23/11/1994,2001.0,1309.0,6240.0,4888
340,23/11/1994,2002.0,1293.0,4520.0,4889
340,23/11/1994,2003.0,939.0,3107.0,4890
340,23/11/1994,2004.0,1430.0,6974.0,4891
340,23/11/1994,2005.0,136.0,640.0,4892
340,23/11/1994,2006.0,686.0,1842.0,4893
340,23/11/1994,2007.0,199.0,681.0,4894
340,23/11/1994,2008.0,902.0,3999.0,4895
340,23/11/1994,2009.0,1702.0,5769.0,4896
340,23/11/1994,2010.0,998.0,1180.0,4897
340,23/11/1994,2011.0,1667.0,4801.0,4898
340,23/11/1994,2012.0,1061.0,1550.0,4899
340,23/11/1994,2013.0,119.0,403.0,4900
340,23/11/1994,2014.0,130.0,281.0,4901
340,23/11/1994,2015.0,1840.0,2326.0,4902
340,23/11/1994,2016.0,928.0,2976.0,4903
340,23/11/1994,2017.0,1389.0,4632.0,4904
341,1/2/1997,1997.0,606.0,1560.0,4905
341,1/2/1997,1998.0,1574.0,7692.0,4906
341,1/2/1997,1999.0,197.0,353.0,4907
341,1/2/1997,2000.0,1493.0,4364.0,4908
341,1/2/1997,2001.0,1324.0,3647.0,4909
341,1/2/1997,2002.0,1052.0,2627.0,4910
341,1/2/1997,2003.0,261.0,290.0,4911
341,1/2/1997,2004.0,1116.0,4737.0,4912
341,1/2/1997,2005.0,500.0,1934.0,4913
341,1/2/1997,2006.0,891.0,2002.0,4914
341,1/2/1997,2007.0,517.0,653.0,4915
341,1/2/1997,2008.0,1347.0,2216.0,4916
341,1/2/1997,2009.0,810.0,2325.0,4917
341,1/2/1997,2010.0,1027.0,4019.0,4918
341,1/2/1997,2011.0,1360.0,2185.0,4919
341,1/2/1997,2012.0,1916.0,7731.0,4920
341,1/2/1997,2013.0,735.0,1230.0,4921
341,1/2/1997,2014.0,1570.0,1758.0,4922
341,1/2/1997,2015.0,1230.0,2480.0,4923
341,1/2/1997,2016.0,843.0,870.0,4924
341,1/2/1997,2017.0,174.0,300.0,4925
342,10/8/2017,2017.0,56.0,218.0,4926
343,9/3/2009,2009.0,1546.0,5218.0,4927
343,9/3/2009,2010.0,1143.0,2134.0,4928
343,9/3/2009,2011.0,1152.0,4306.0,4929
343,9/3/2009,2012.0,1315.0,4538.0,4930
343,9/3/2009,2013.0,1598.0,5172.0,4931
343,9/3/2009,2014.0,1079.0,3026.0,4932
343,9/3/2009,2015.0,527.0,1402.0,4933
343,9/3/2009,2016.0,641.0,1638.0,4934
343,9/3/2009,2017.0,777.0,3069.0,4935
344,2/4/1995,1995.0,703.0,1441.0,4936
344,2/4/1995,1996.0,242.0,494.0,4937
344,2/4/1995,1997.0,1597.0,4737.0,4938
344,2/4/1995,1998.0,967.0,2233.0,4939
344,2/4/1995,1999.0,583.0,2162.0,4940
344,2/4/1995,2000.0,1343.0,4318.0,4941
344,2/4/1995,2001.0,1257.0,4012.0,4942
344,2/4/1995,2002.0,627.0,1440.0,4943
344,2/4/1995,2003.0,944.0,1590.0,4944
344,2/4/1995,2004.0,1606.0,6308.0,4945
344,2/4/1995,2005.0,1209.0,4396.0,4946
344,2/4/1995,2006.0,1076.0,1373.0,4947
344,2/4/1995,2007.0,668.0,1575.0,4948
344,2/4/1995,2008.0,1107.0,5313.0,4949
344,2/4/1995,2009.0,792.0,1374.0,4950
344,2/4/1995,2010.0,926.0,2747.0,4951
344,2/4/1995,2011.0,1890.0,6208.0,4952
344,2/4/1995,2012.0,1437.0,3414.0,4953
344,2/4/1995,2013.0,182.0,764.0,4954
344,2/4/1995,2014.0,1544.0,4905.0,4955
344,2/4/1995,2015.0,277.0,793.0,4956
344,2/4/1995,2016.0,166.0,414.0,4957
344,2/4/1995,2017.0,930.0,2799.0,4958
345,24/3/2010,2010.0,1333.0,3705.0,4959
345,24/3/2010,2011.0,1126.0,3703.0,4960
345,24/3/2010,2012.0,1187.0,3543.0,4961
345,24/3/2010,2013.0,121.0,379.0,4962
345,24/3/2010,2014.0,454.0,740.0,4963
345,24/3/2010,2015.0,342.0,1533.0,4964
345,24/3/2010,2016.0,1745.0,2365.0,4965
345,24/3/2010,2017.0,1915.0,7125.0,4966
346,14/10/2005,2005.0,168.0,262.0,4967
346,14/10/2005,2006.0,591.0,2923.0,4968
346,14/10/2005,2007.0,474.0,2243.0,4969
346,14/10/2005,2008.0,571.0,2719.0,4970
346,14/10/2005,2009.0,1558.0,1644.0,4971
346,14/10/2005,2010.0,1030.0,1094.0,4972
346,14/10/2005,2011.0,1072.0,2891.0,4973
346,14/10/2005,2012.0,1180.0,2640.0,4974
346,14/10/2005,2013.0,1498.0,1820.0,4975
346,14/10/2005,2014.0,243.0,622.0,4976
346,14/10/2005,2015.0,1398.0,2965.0,4977
346,14/10/2005,2016.0,1517.0,1565.0,4978
346,14/10/2005,2017.0,121.0,130.0,4979
347,20/6/1993,1993.0,492.0,2041.0,4980
347,20/6/1993,1994.0,935.0,1197.0,4981
347,20/6/1993,1995.0,215.0,307.0,4982
347,20/6/1993,1996.0,738.0,2531.0,4983
347,20/6/1993,1997.0,866.0,1031.0,4984
347,20/6/1993,1998.0,1857.0,8358.0,4985
347,20/6/1993,1999.0,1769.0,3456.0,4986
347,20/6/1993,2000.0,1847.0,7433.0,4987
347,20/6/1993,2001.0,118.0,438.0,4988
347,20/6/1993,2002.0,336.0,1450.0,4989
347,20/6/1993,2003.0,1145.0,3004.0,4990
347,20/6/1993,2004.0,557.0,1805.0,4991
347,20/6/1993,2005.0,1375.0,5750.0,4992
347,20/6/1993,2006.0,1195.0,3924.0,4993
347,20/6/1993,2007.0,1261.0,3598.0,4994
347,20/6/1993,2008.0,794.0,1692.0,4995
347,20/6/1993,2009.0,443.0,1649.0,4996
347,20/6/1993,2010.0,1451.0,5141.0,4997
347,20/6/1993,2011.0,926.0,939.0,4998
347,20/6/1993,2012.0,664.0,2525.0,4999
347,20/6/1993,2013.0,402.0,648.0,5000
347,20/6/1993,2014.0,366.0,1072.0,5001
347,20/6/1993,2015.0,1535.0,7033.0,5002
347,20/6/1993,2016.0,109.0,530.0,5003
347,20/6/1993,2017.0,1192.0,3815.0,5004
348,11/9/2013,2013.0,230.0,690.0,5005
348,11/9/2013,2014.0,1725.0,7449.0,5006
348,11/9/2013,2015.0,1230.0,1353.0,5007
348,11/9/2013,2016.0,1520.0,4963.0,5008
348,11/9/2013,2017.0,1836.0,7709.0,5009
349,2/7/2010,2010.0,457.0,1072.0,5010
349,2/7/2010,2011.0,1551.0,7222.0,5011
349,2/7/2010,2012.0,1616.0,2242.0,5012
349,2/7/2010,2013.0,479.0,647.0,5013
349,2/7/2010,2014.0,840.0,1660.0,5014
349,2/7/2010,2015.0,1793.0,2994.0,5015
349,2/7/2010,2016.0,437.0,1792.0,5016
349,2/7/2010,2017.0,1129.0,3673.0,5017
350,1/1/2005,2005.0,1599.0,4811.0,5018
350,1/1/2005,2006.0,464.0,792.0,5019
350,1/1/2005,2007.0,371.0,1603.0,5020
350,1/1/2005,2008.0,462.0,1373.0,5021
350,1/1/2005,2009.0,1014.0,1251.0,5022
350,1/1/2005,2010.0,410.0,2029.0,5023
350,1/1/2005,2011.0,1863.0,8038.0,5024
350,1/1/2005,2012.0,1674.0,5119.0,5025
350,1/1/2005,2013.0,1427.0,3628.0,5026
350,1/1/2005,2014.0,1809.0,2136.0,5027
350,1/1/2005,2015.0,865.0,2474.0,5028
350,1/1/2005,2016.0,1480.0,7174.0,5029
350,1/1/2005,2017.0,588.0,2838.0,5030
351,15/5/2000,2000.0,1258.0,3324.0,5031
351,15/5/2000,2001.0,584.0,1514.0,5032
351,15/5/2000,2002.0,187.0,238.0,5033
351,15/5/2000,2003.0,1641.0,3745.0,5034
351,15/5/2000,2004.0,673.0,1166.0,5035
351,15/5/2000,2005.0,330.0,635.0,5036
351,15/5/2000,2006.0,1696.0,2351.0,5037
351,15/5/2000,2007.0,158.0,241.0,5038
351,15/5/2000,2008.0,227.0,884.0,5039
351,15/5/2000,2009.0,1238.0,1638.0,5040
351,15/5/2000,2010.0,1571.0,5746.0,5041
351,15/5/2000,2011.0,1389.0,4113.0,5042
351,15/5/2000,2012.0,121.0,437.0,5043
351,15/5/2000,2013.0,1172.0,3149.0,5044
351,15/5/2000,2014.0,181.0,256.0,5045
351,15/5/2000,2015.0,1090.0,3440.0,5046
351,15/5/2000,2016.0,429.0,1243.0,5047
351,15/5/2000,2017.0,1735.0,2052.0,5048
352,19/3/1998,1998.0,350.0,1369.0,5049
352,19/3/1998,1999.0,935.0,2583.0,5050
352,19/3/1998,2000.0,1510.0,2311.0,5051
352,19/3/1998,2001.0,759.0,2424.0,5052
352,19/3/1998,2002.0,670.0,1944.0,5053
352,19/3/1998,2003.0,437.0,799.0,5054
352,19/3/1998,2004.0,757.0,2599.0,5055
352,19/3/1998,2005.0,1211.0,5018.0,5056
352,19/3/1998,2006.0,1605.0,6312.0,5057
352,19/3/1998,2007.0,1647.0,1725.0,5058
352,19/3/1998,2008.0,127.0,480.0,5059
352,19/3/1998,2009.0,1788.0,7547.0,5060
352,19/3/1998,2010.0,1512.0,4104.0,5061
352,19/3/1998,2011.0,1233.0,3669.0,5062
352,19/3/1998,2012.0,1681.0,5382.0,5063
352,19/3/1998,2013.0,263.0,1255.0,5064
352,19/3/1998,2014.0,337.0,1096.0,5065
352,19/3/1998,2015.0,686.0,3255.0,5066
352,19/3/1998,2016.0,1637.0,5540.0,5067
352,19/3/1998,2017.0,1083.0,2970.0,5068
353,14/10/2003,2003.0,149.0,166.0,5069
353,14/10/2003,2004.0,765.0,1891.0,5070
353,14/10/2003,2005.0,415.0,1586.0,5071
353,14/10/2003,2006.0,1140.0,1566.0,5072
353,14/10/2003,2007.0,792.0,3435.0,5073
353,14/10/2003,2008.0,806.0,2894.0,5074
353,14/10/2003,2009.0,740.0,1044.0,5075
353,14/10/2003,2010.0,1674.0,4447.0,5076
353,14/10/2003,2011.0,1233.0,2344.0,5077
353,14/10/2003,2012.0,888.0,3376.0,5078
353,14/10/2003,2013.0,1151.0,4967.0,5079
353,14/10/2003,2014.0,1915.0,3720.0,5080
353,14/10/2003,2015.0,1775.0,3259.0,5081
353,14/10/2003,2016.0,616.0,2440.0,5082
353,14/10/2003,2017.0,959.0,1335.0,5083
354,8/5/2007,2007.0,724.0,2773.0,5084
354,8/5/2007,2008.0,1495.0,2252.0,5085
354,8/5/2007,2009.0,1617.0,6338.0,5086
354,8/5/2007,2010.0,1325.0,4392.0,5087
354,8/5/2007,2011.0,1545.0,4155.0,5088
354,8/5/2007,2012.0,561.0,651.0,5089
354,8/5/2007,2013.0,483.0,1212.0,5090
354,8/5/2007,2014.0,588.0,1116.0,5091
354,8/5/2007,2015.0,1886.0,7763.0,5092
354,8/5/2007,2016.0,1399.0,2134.0,5093
354,8/5/2007,2017.0,372.0,1167.0,5094
355,22/12/1991,1991.0,105.0,513.0,5095
355,22/12/1991,1992.0,1900.0,1950.0,5096
355,22/12/1991,1993.0,1272.0,5054.0,5097
355,22/12/1991,1994.0,591.0,2058.0,5098
355,22/12/1991,1995.0,328.0,1055.0,5099
355,22/12/1991,1996.0,1865.0,5922.0,5100
355,22/12/1991,1997.0,1263.0,2286.0,5101
355,22/12/1991,1998.0,641.0,1394.0,5102
355,22/12/1991,1999.0,133.0,340.0,5103
355,22/12/1991,2000.0,1522.0,3399.0,5104
355,22/12/1991,2001.0,1019.0,1065.0,5105
355,22/12/1991,2002.0,482.0,1425.0,5106
355,22/12/1991,2003.0,353.0,553.0,5107
355,22/12/1991,2004.0,168.0,381.0,5108
355,22/12/1991,2005.0,1256.0,3185.0,5109
355,22/12/1991,2006.0,958.0,2160.0,5110
355,22/12/1991,2007.0,678.0,3096.0,5111
355,22/12/1991,2008.0,1039.0,1867.0,5112
355,22/12/1991,2009.0,1340.0,6054.0,5113
355,22/12/1991,2010.0,333.0,896.0,5114
355,22/12/1991,2011.0,316.0,474.0,5115
355,22/12/1991,2012.0,1175.0,2422.0,5116
355,22/12/1991,2013.0,521.0,1596.0,5117
355,22/12/1991,2014.0,737.0,2450.0,5118
355,22/12/1991,2015.0,1745.0,7746.0,5119
355,22/12/1991,2016.0,1331.0,2870.0,5120
355,22/12/1991,2017.0,1489.0,4289.0,5121
356,2/4/1999,1999.0,920.0,1171.0,5122
356,2/4/1999,2000.0,1214.0,4651.0,5123
356,2/4/1999,2001.0,641.0,2543.0,5124
356,2/4/1999,2002.0,208.0,783.0,5125
356,2/4/1999,2003.0,1913.0,4737.0,5126
356,2/4/1999,2004.0,1611.0,3382.0,5127
356,2/4/1999,2005.0,1888.0,6891.0,5128
356,2/4/1999,2006.0,1215.0,5349.0,5129
356,2/4/1999,2007.0,718.0,1051.0,5130
356,2/4/1999,2008.0,1838.0,2863.0,5131
356,2/4/1999,2009.0,1528.0,5076.0,5132
356,2/4/1999,2010.0,1400.0,3001.0,5133
356,2/4/1999,2011.0,220.0,592.0,5134
356,2/4/1999,2012.0,1201.0,5880.0,5135
356,2/4/1999,2013.0,1173.0,3604.0,5136
356,2/4/1999,2014.0,1599.0,2405.0,5137
356,2/4/1999,2015.0,1512.0,4845.0,5138
356,2/4/1999,2016.0,729.0,2623.0,5139
356,2/4/1999,2017.0,611.0,2141.0,5140
357,1/6/2008,2008.0,742.0,2232.0,5141
357,1/6/2008,2009.0,1443.0,5258.0,5142
357,1/6/2008,2010.0,1852.0,8700.0,5143
357,1/6/2008,2011.0,956.0,4326.0,5144
357,1/6/2008,2012.0,654.0,2344.0,5145
357,1/6/2008,2013.0,1341.0,6193.0,5146
357,1/6/2008,2014.0,1659.0,5939.0,5147
357,1/6/2008,2015.0,1077.0,4729.0,5148
357,1/6/2008,2016.0,1009.0,3526.0,5149
357,1/6/2008,2017.0,1584.0,7905.0,5150
358,4/5/2008,2008.0,1129.0,4047.0,5151
358,4/5/2008,2009.0,651.0,2291.0,5152
358,4/5/2008,2010.0,1597.0,6853.0,5153
358,4/5/2008,2011.0,1357.0,3809.0,5154
358,4/5/2008,2012.0,1481.0,3119.0,5155
358,4/5/2008,2013.0,1153.0,3509.0,5156
358,4/5/2008,2014.0,453.0,567.0,5157
358,4/5/2008,2015.0,1887.0,3107.0,5158
358,4/5/2008,2016.0,1083.0,2598.0,5159
358,4/5/2008,2017.0,1824.0,3885.0,5160
359,10/10/2011,2011.0,322.0,964.0,5161
359,10/10/2011,2012.0,97.0,268.0,5162
359,10/10/2011,2013.0,1522.0,3481.0,5163
359,10/10/2011,2014.0,300.0,1486.0,5164
359,10/10/2011,2015.0,360.0,696.0,5165
359,10/10/2011,2016.0,1100.0,3037.0,5166
359,10/10/2011,2017.0,526.0,1436.0,5167
360,11/10/2011,2011.0,28.0,140.0,5168
360,11/10/2011,2012.0,1622.0,7896.0,5169
360,11/10/2011,2013.0,289.0,1128.0,5170
360,11/10/2011,2014.0,1659.0,5158.0,5171
360,11/10/2011,2015.0,1068.0,2212.0,5172
360,11/10/2011,2016.0,1420.0,4362.0,5173
360,11/10/2011,2017.0,983.0,2614.0,5174
361,4/6/2009,2009.0,312.0,625.0,5175
361,4/6/2009,2010.0,1578.0,6958.0,5176
361,4/6/2009,2011.0,727.0,2358.0,5177
361,4/6/2009,2012.0,1182.0,4727.0,5178
361,4/6/2009,2013.0,1828.0,7952.0,5179
361,4/6/2009,2014.0,1357.0,5710.0,5180
361,4/6/2009,2015.0,1027.0,2581.0,5181
361,4/6/2009,2016.0,823.0,4111.0,5182
361,4/6/2009,2017.0,1585.0,6073.0,5183
362,13/7/2011,2011.0,759.0,3489.0,5184
362,13/7/2011,2012.0,635.0,1892.0,5185
362,13/7/2011,2013.0,1574.0,4037.0,5186
362,13/7/2011,2014.0,1566.0,4553.0,5187
362,13/7/2011,2015.0,977.0,1831.0,5188
362,13/7/2011,2016.0,1120.0,3113.0,5189
362,13/7/2011,2017.0,888.0,2820.0,5190
363,21/2/1993,1993.0,1548.0,3280.0,5191
363,21/2/1993,1994.0,204.0,618.0,5192
363,21/2/1993,1995.0,246.0,258.0,5193
363,21/2/1993,1996.0,949.0,1018.0,5194
363,21/2/1993,1997.0,232.0,500.0,5195
363,21/2/1993,1998.0,747.0,2513.0,5196
363,21/2/1993,1999.0,655.0,715.0,5197
363,21/2/1993,2000.0,389.0,919.0,5198
363,21/2/1993,2001.0,454.0,1271.0,5199
363,21/2/1993,2002.0,697.0,2490.0,5200
363,21/2/1993,2003.0,1029.0,1250.0,5201
363,21/2/1993,2004.0,1656.0,6563.0,5202
363,21/2/1993,2005.0,1633.0,3691.0,5203
363,21/2/1993,2006.0,1342.0,4475.0,5204
363,21/2/1993,2007.0,910.0,3319.0,5205
363,21/2/1993,2008.0,179.0,639.0,5206
363,21/2/1993,2009.0,372.0,558.0,5207
363,21/2/1993,2010.0,374.0,1492.0,5208
363,21/2/1993,2011.0,1651.0,3571.0,5209
363,21/2/1993,2012.0,1020.0,1108.0,5210
363,21/2/1993,2013.0,1894.0,6585.0,5211
363,21/2/1993,2014.0,739.0,1758.0,5212
363,21/2/1993,2015.0,661.0,1883.0,5213
363,21/2/1993,2016.0,1170.0,3799.0,5214
363,21/2/1993,2017.0,1777.0,2582.0,5215
364,1/4/2004,2004.0,798.0,2131.0,5216
364,1/4/2004,2005.0,1789.0,5942.0,5217
364,1/4/2004,2006.0,400.0,1730.0,5218
364,1/4/2004,2007.0,526.0,2421.0,5219
364,1/4/2004,2008.0,446.0,1745.0,5220
364,1/4/2004,2009.0,371.0,625.0,5221
364,1/4/2004,2010.0,1244.0,4259.0,5222
364,1/4/2004,2011.0,1755.0,4646.0,5223
364,1/4/2004,2012.0,1760.0,1912.0,5224
364,1/4/2004,2013.0,1404.0,5334.0,5225
364,1/4/2004,2014.0,761.0,1126.0,5226
364,1/4/2004,2015.0,1249.0,4709.0,5227
364,1/4/2004,2016.0,1347.0,4435.0,5228
364,1/4/2004,2017.0,842.0,2162.0,5229
365,6/9/2008,2008.0,189.0,835.0,5230
365,6/9/2008,2009.0,1889.0,7367.0,5231
365,6/9/2008,2010.0,356.0,567.0,5232
365,6/9/2008,2011.0,1231.0,3331.0,5233
365,6/9/2008,2012.0,756.0,2707.0,5234
365,6/9/2008,2013.0,1592.0,4759.0,5235
365,6/9/2008,2014.0,1105.0,1626.0,5236
365,6/9/2008,2015.0,1323.0,5321.0,5237
365,6/9/2008,2016.0,146.0,502.0,5238
365,6/9/2008,2017.0,1562.0,6331.0,5239
366,25/10/2005,2005.0,316.0,1542.0,5240
366,25/10/2005,2006.0,1328.0,4022.0,5241
366,25/10/2005,2007.0,480.0,856.0,5242
366,25/10/2005,2008.0,1543.0,7582.0,5243
366,25/10/2005,2009.0,1073.0,2809.0,5244
366,25/10/2005,2010.0,1346.0,2960.0,5245
366,25/10/2005,2011.0,1468.0,2393.0,5246
